FacilityName,CSV_Latitude,CSV_Longitude,Latitude,Longitude,Business_Status,Is_Accurate
Pampawie Health Centre,7.81128,0.5668,7.811299999999999,0.5668,OPERATIONAL,true
Dodi-Mepeasem Health Centre,7.63383,0.51598,7.6338,0.516,OPERATIONAL,true
Dodi Papase Mary Theresa Hospital,7.74227,0.51028,7.728204,0.5122135999999999,OPERATIONAL,false
Faith  Maternity Home,7.59752,0.52753,N/A,N/A,NO DATA,false
Dede Maternity Home,7.52754,0.47695,N/A,N/A,NO DATA,false
Woraworso Health Centre,7.65459,0.44468,7.6546,0.4447,OPERATIONAL,true
Poase Cement Health Centre,7.6507,0.51971,7.650700000000001,0.5196999999999999,OPERATIONAL,true
Keta District Health Directorate,5.88784,0.98164,5.8990541,0.9881057999999999,OPERATIONAL,false
Sacred Heart Hospital,6.05465,0.867667,6.0555758,0.8683333,OPERATIONAL,true
St. Rapheal's Clinic,5.87099,0.98061,5.8709789,0.9797104,OPERATIONAL,true
Asadame Health Centre,5.99405,0.857117,5.9941,0.8571,OPERATIONAL,true
Kotoka Memorial Clinic,5.85179,0.888,5.8518,0.888,OPERATIONAL,true
Agbledome Health Centre,5.77699,0.7414,N/A,N/A,NO DATA,false
Anyako Health Centre,6.00984,0.90157,6.0097936,0.9017396,OPERATIONAL,true
Tegbi Health Centre,5.84994,0.97225,5.849208099999999,0.9725065,OPERATIONAL,true
Atiavi Health Centre,5.94776,0.8507,5.9494988,0.8504741,NO DATA,true
Tregui Health Centre,5.88803,0.82339,5.8879285,0.8236296999999999,OPERATIONAL,true
Galo-Sota Health Centre,5.85415,0.71039,5.8541469,0.7103411,OPERATIONAL,true
Anlo-Afiadenyigba Health Centr,6.0447,0.97815,6.029977499999999,0.9868468,NO DATA,false
Anloga Health Centre,5.79154,0.88193,5.7918113,0.8822369999999999,OPERATIONAL,true
Hatorgodo E. P. Clinic,5.9505,0.807683,N/A,N/A,NO DATA,false
Keta Government Hospital,5.88784,0.98164,5.888192699999999,0.9825752,OPERATIONAL,true
Crowns Maternity Home,5.78283,0.72263,N/A,N/A,NO DATA,false
Nancy's Maternity Home,5.82579,0.95,N/A,N/A,NO DATA,false
St. Franscis Clinic,5.77996,0.73077,N/A,N/A,NO DATA,false
Anyanui Health Centre,5.78153,0.72957,6.0097936,0.9017396,OPERATIONAL,false
Anseco Clinic,5.8066,0.93048,5.806642999999999,0.9303848000000001,OPERATIONAL,true
Lebene Clinic,6.066833,0.856367,6.0663531,0.8563132999999999,OPERATIONAL,true
Kafui Maternity Home,6.066667,0.862067,N/A,N/A,NO DATA,false
Holy Maternity Home,5.79618,0.90419,N/A,N/A,NO DATA,false
Madam Mary Maternity Home,5.88564,0.98164,N/A,N/A,NO DATA,false
Ketu District Health Directorate,6.11762,1.1803,6.1174516,1.1801525,OPERATIONAL,true
Blekusu Health Centre,5.987383,1.0292,5.9874,1.0291999,OPERATIONAL,true
Tadzewu Health Centre,6.188517,0.8948,6.188499999999999,0.8947999999999999,OPERATIONAL,true
Afife Health Centre,6.0541,0.9186,N/A,N/A,NO DATA,false
Wheta Health Centre,6.08257,0.97503,6.5945986,3.3899344,OPERATIONAL,false
Aflao Hospital,6.11762,1.18013,6.1174516,1.1801525,OPERATIONAL,true
St Anthony's Hospital,6.24112,0.98911,6.597271,3.3879205,OPERATIONAL,false
Agavedzi Health Centre,6.00546,1.04302,N/A,N/A,NO DATA,false
Adina Health Centre,6.04202,1.07422,N/A,N/A,NO DATA,false
Klikoor Health Centre,6.07488,1.0282,6.5945986,3.3899344,OPERATIONAL,false
Akporkploe Health Centre,6.1551,1.16645,6.1551,1.1665,OPERATIONAL,true
Devego Health Centre,6.17732,0.91419,6.1773983,0.9140601999999999,OPERATIONAL,true
Ohawu Health Centre,6.13266,0.89581,6.645687499999999,3.7312031,OPERATIONAL,false
Ehie Health Centre,6.14481,1.00314,6.5945986,3.3899344,OPERATIONAL,false
Central Aflao Hospital,6.11523,1.1691,6.1151604,1.1691994,OPERATIONAL,true
New Hope Hospital,6.10926,1.15964,6.109311099999999,1.1598026,OPERATIONAL,true
Sape-Agbo Memorial  Hospital,6.09708,1.143,6.0971419,1.1430498,OPERATIONAL,true
Denu RCH,6.10094,1.14805,6.1009155,1.1481546,OPERATIONAL,true
Kpoglu RCH,6.17413,1.07178,N/A,N/A,NO DATA,false
Penyi RCH,6.22267,1.03595,N/A,N/A,NO DATA,false
Nogokpo RCH,6.09083,1.07023,6.0908111,1.0702632,OPERATIONAL,true
St. Linus Children Clinic,6.10358,1.15024,6.1035594,1.1502947,OPERATIONAL,true
Beno's Maternity/Clinic,6.11724,1.191,N/A,N/A,NO DATA,false
Sunkwa Maternity Home,6.11867,1.18727,6.5529739,-0.7650681,OPERATIONAL,false
Srohume Clinic,6.04654,1.01568,6.1174516,1.1801525,OPERATIONAL,false
Morning Star Clinic,6.06392,0.91169,N/A,N/A,NO DATA,false
St. Anthony Maternity/Clinic,6.14131,1.11281,6.597271,3.3879205,OPERATIONAL,false
Afatome Clinic,6.09399,1.15187,6.0939899,1.1518425,OPERATIONAL,true
Port Health Service,6.11306,1.19144,N/A,N/A,NO DATA,false
Berith Clinic,6.09247,1.07472,N/A,N/A,NO DATA,false
Bethesda Clinic,6.07943,1.03347,N/A,N/A,NO DATA,false
St. Anthony Maternity Clinic,6.1399,1.18952,6.597271,3.3879205,OPERATIONAL,false
Sarah's Maternity Home,6.07404,1.03176,N/A,N/A,NO DATA,false
Kpando District Health Directorate,6.99314,0.28993,6.9933782,0.2904175,OPERATIONAL,true
Sabadu Health Centre,6.905588,0.24822,6.993112399999999,0.2900808,OPERATIONAL,false
Gadza Health Centre,7.0165,0.31853,6.993112399999999,0.2900808,OPERATIONAL,false
Kudzra Health Centre,6.9622,0.33978,6.9621419,0.3398552,OPERATIONAL,true
Senam Clinic  Aziavi,6.98122,0.28906,6.981199999999999,0.2891,OPERATIONAL,true
Vakpo Health Centre,6.85657,0.2824,6.993112399999999,0.2900808,OPERATIONAL,false
Kpando Health Centre,6.99314,0.28993,6.993112399999999,0.2900808,OPERATIONAL,true
Wusuta Health Centre,6.83595,0.25759,6.993112399999999,0.2900808,OPERATIONAL,false
Aveme Danyigba Health Centre,6.92794,0.264,6.927899999999999,0.264,OPERATIONAL,true
Tsrukpe Health Centre,6.79575,0.27705,6.993112399999999,0.2900808,OPERATIONAL,false
Botoku Health Centre,6.75977,0.26703,6.993112399999999,0.2900808,OPERATIONAL,false
Kpando Torkor Health Centre,6.99871,0.25829,6.993112399999999,0.2900808,OPERATIONAL,false
Awate Health Centre,6.86865,0.23677,6.993112399999999,0.2900808,OPERATIONAL,false
Anfoega Catholic Hospital,6.88049,0.27621,6.886044099999999,0.2784393,OPERATIONAL,false
Kpando Margret Marquat Hospital,6.99992,0.30312,6.9995945,0.3024703,OPERATIONAL,true
St. Patrick's Hospital,6.99852,0.28712,6.998782299999999,0.2869705,OPERATIONAL,true
Aveme Beme Health Centre,6.91877,0.26542,6.9906292,0.2948681,OPERATIONAL,false
Wisdom Maternity Home,7.00259,0.2615,N/A,N/A,NO DATA,false
Matty's Maternity Home,6.99665,0.29543,10.8777255,-1.9822243,OPERATIONAL,false
Angela Zahnizer Maternity Home,7.06507,0.30577,N/A,N/A,NO DATA,false
Krachi East District Health Directorate,8.06828,0.16954,8.0661822,0.1791995,OPERATIONAL,false
Dambai E. P. Clinic (Dan Mossar),8.06744,0.016741,8.06743,0.167306,OPERATIONAL,false
Adumadum Health Centre,7.82039,0.036993,7.820399999999999,0.037,OPERATIONAL,true
Katanga Health Centre,7.65851,0.033324,7.6584205,0.3332831,OPERATIONAL,false
Tokronu Health Centre,7.77138,0.04226,7.7464,0.08199999999999999,OPERATIONAL,false
Asukawkaw Health Centre,7.68831,0.04432,7.6974,0.091,OPERATIONAL,false
Dormabin Health Centre,7.83504,0.030785,7.835000000000001,0.03079999999999999,OPERATIONAL,true
Nyietor Naz. Maternity Home,8.06431,0.018651,24.9374666,67.1385506,OPERATIONAL,false
Krachi West District Health Directorate,7.79476,0.05729,7.794103400000001,-0.05751999999999999,OPERATIONAL,false
Krachi District Hospital,7.79476,-0.05729,7.794103400000001,-0.05751999999999999,OPERATIONAL,true
Osramani Health Centre,7.95647,-0.00906,7.956499999999999,-0.0091,OPERATIONAL,true
Monkra Health Centre,7.93023,-0.01069,7.9302,-0.0107,OPERATIONAL,true
Banda Health Centre,8.29353,-0.09654,8.293491999999999,-0.09661299999999999,OPERATIONAL,true
Ntewusa Health Centre,7.99206,0.00215,7.9921,0.0022,OPERATIONAL,true
Borae Health Centre,8.15676,-0.03478,8.156714299999999,-0.0349026,OPERATIONAL,true
Ehiamankyene Health Centre,7.99808,-0.06178,6.326269600000001,-0.3274755,OPERATIONAL,false
St. Lukes Clinic Chinderi,8.139,-0.139,8.1467625,-0.1387969,OPERATIONAL,false
Gyatoakroa CHPS,8.179899,0.07513,N/A,N/A,NO DATA,false
Anyinamae Health Centre,8.05525,-0.15415,8.0553025,-0.154181,OPERATIONAL,true
Nkwanta District Health Directorate,8.25756,0.50838,8.257636699999999,0.5083478,OPERATIONAL,true
Damanko Health Centre,8.68775,0.18494,8.6877436,0.1849692,OPERATIONAL,true
Kechebi Health Centre,8.20548,0.39801,6.8616876,-1.6611725,OPERATIONAL,false
Kpassa Health Centre,8.49597,0.31394,8.4958045,0.3138752,OPERATIONAL,true
Tinjase Health Centre,8.57005,0.40473,6.4664394,-1.8766237,OPERATIONAL,false
Fame Clinic,7.94065,0.51134,N/A,N/A,NO DATA,false
Pusupu Health Centre,8.0521,0.49043,6.4664394,-1.8766237,OPERATIONAL,false
Tutukpene Health Centre,8.09914,0.3935,8.0991,0.3935,OPERATIONAL,true
Bontibor Clinic,8.08967,0.49736,8.089699999999999,0.4974,OPERATIONAL,true
Sibi Clinic,8.61158,0.23133,N/A,N/A,NO DATA,false
Keri Clinic,8.38638,0.52767,6.627268,-0.7353938,OPERATIONAL,false
Obanda Health Centre,7.94337,0.51054,4.8903615,-1.9645092,OPERATIONAL,false
Nyambong Health Centre,8.36006,0.478,8.3600999,0.478,OPERATIONAL,true
Bonakye Health Centre,8.4006,0.40342,6.328562499999999,-3.0011094,OPERATIONAL,false
Brewaniase Health Centre,8.00635,0.56168,8.012438,0.5597472,OPERATIONAL,false
Kpassa Chuch Of Pentecost Clinic,8.49341,0.30398,8.4934,0.304,OPERATIONAL,true
Nkwanta Dsitrict Hospital,8.25756,0.50838,8.2585365,0.5087551,OPERATIONAL,true
St. Joseph's Hospital,8.24792,0.52134,8.2479102,0.5216585,OPERATIONAL,true
Agoufie CHPS,8.34735,0.31913,5.1645531,-2.6856817,OPERATIONAL,false
Kabiti CHPS,8.31931,0.25061,8.3193904,0.2505816,OPERATIONAL,true
Nkwanta RCH,8.25756,0.50838,8.2585365,0.5087551,OPERATIONAL,true
North Tongu District Health Directorate,6.074414,0.50339,6.074329,0.5034837,OPERATIONAL,true
Volo Health Centre,6.06115,0.30833,6.0610317,0.3083195,OPERATIONAL,true
Mafi Kumasi Health Centre,6.27551,0.5713,6.2755,0.5712999999999999,OPERATIONAL,true
Dofor Adidome Health Centre,6.11891,0.2442,6.118895999999999,0.2441929,OPERATIONAL,true
Torgome Health Centre,6.11701,0.13748,6.1171498,0.1374989,OPERATIONAL,true
Avedo Health Centre,6.1338,0.63666,N/A,N/A,NO DATA,false
Kpoviadzi Health Centre,6.20273,0.7097,6.2027,0.7097,OPERATIONAL,true
Biodun Health Centre,6.08012,0.50493,6.0800369,0.5050314,OPERATIONAL,true
Mafi Sasekpe Health Centre,6.27226,0.61951,6.2758607,0.6145231999999999,OPERATIONAL,false
Fodzoku Health Centre,6.16198,0.12466,6.16194,0.1247511,OPERATIONAL,true
Juapong Health Centre,6.25848,0.1406,6.2478925,0.1518493,OPERATIONAL,false
Podoe Health Centre,6.29884,0.19677,6.2988,0.1968,OPERATIONAL,true
Adidome Hospital,6.07347,0.49812,6.072311699999999,0.4984616,OPERATIONAL,true
Battor Mission. Hospital,6.06849,0.40122,6.0584,0.4037,OPERATIONAL,false
South Dayi District Health Directorate,6.68044,0.32456,6.6780078,0.3151149,OPERATIONAL,false
Kpeve Health Centre,6.6877,0.332,6.684603399999999,0.3332547,OPERATIONAL,true
Wegbe Kpalime Health Centre,6.654267,0.343083,6.6542737,0.3430726,OPERATIONAL,true
Have Health Centre,6.75798,0.3611,N/A,N/A,NO DATA,false
Dzemeni E. P. Church Clinic,6.60048,0.17176,6.6005651,0.171827,OPERATIONAL,true
Kpalime Duga Health Centre,6.57345,0.18283,6.5733994,0.1829549,OPERATIONAL,true
Hope Maternity Home,6.60373,0.17458,N/A,N/A,NO DATA,false
Adzokoe Health Centre,6.625617,0.312667,6.625599999999999,0.3127,OPERATIONAL,true
Dzake Health Centre,6.5011,0.20109,6.501049999999999,0.201138,OPERATIONAL,true
Peki Government Hospital,6.5337,0.22594,6.5341777,0.22628,OPERATIONAL,true
St Pauls Maternity Home,6.60058,0.16716,6.6005635,0.1671772,OPERATIONAL,true
Tongor Tsanakpe CHPS,6.60745,0.17126,6.6063223,0.2232937,NO DATA,false
South Tongu District Health Directorate,6.00228,0.59663,6.0021817,0.5966899999999999,OPERATIONAL,true
Comboni Polyclinic,6.00217,0.58532,6.002295999999999,0.5854157999999999,OPERATIONAL,true
Gamenu Health Centre,5.79743,0.69163,5.797400000000001,0.6916,OPERATIONAL,true
Agbakope Health Centre,6.03148,0.70957,6.031499999999999,0.7096,OPERATIONAL,true
Asidowui Health Centre,5.913,0.62624,5.9109,0.6193,OPERATIONAL,false
Agorta Health Centre,5.8511,0.66119,5.8511,0.6612,OPERATIONAL,true
Dabala Health Centre,5.98588,0.67646,5.9859018,0.6764996999999999,OPERATIONAL,true
Good Sheperd Maternity Home,5.99312,0.58098,6.0043539,0.6031238999999999,OPERATIONAL,false
Sogakope RCH,6.00137,0.59492,5.9987998,0.5967369,NO DATA,true
Fame Clinic,5.88789,0.63087,5.8880024,0.6309621,OPERATIONAL,true
Kpotame Health Centre/Chps,5.97668,0.52564,5.9766602,0.525645,OPERATIONAL,true
Tefle Health Centre,6.00073,0.56995,5.9932,0.5578999,OPERATIONAL,false
Adutor Health Centre,5.96221,0.69649,5.9622925,0.6965475,OPERATIONAL,true
Dordoekope Health Centre,5.87685,0.60539,5.997899899999999,0.6018,OPERATIONAL,false
Dorkplorme CHPS,6.11591,0.70574,5.9908848,0.5801695,NO DATA,false
Sogakope District Hospital,6.00774,0.61563,6.0081849,0.61535,OPERATIONAL,true
Wli Todzi Health Centre,7.1490389,0.474600000000009,7.0467,0.5699999,OPERATIONAL,false
Wli Cenral Health Centre,7.1490389,0.474600000000009,7.1573489,0.4722561999999999,OPERATIONAL,false
Hohoe RCH,7.1490389,0.474600000000009,7.149191099999999,0.4767319,OPERATIONAL,true
Liati Soba Health Centre,7.1490389,0.474600000000009,7.1518505,0.4738293,OPERATIONAL,true
Goviefe Todzi Health Centre,7.1490389,0.474600000000009,7.1008,0.5540999999999999,OPERATIONAL,false
St micheal's Clinic,7.1490389,0.474600000000009,7.1573489,0.4722561999999999,OPERATIONAL,false
Dr. Quarcoo's Clinic,7.1490389,0.474600000000009,7.1573489,0.4722561999999999,OPERATIONAL,false
Noamesi's Herbal Clinic,7.1490389,0.474600000000009,7.1515315,0.4764016,OPERATIONAL,true
Nkonya Ntsumuru RCH,7.41083329999999,0.466944399999988,7.1167935,0.3217549,OPERATIONAL,false
Tepa Amanya RCH,7.41083329999999,0.466944399999988,7.4866816,0.3607137,NO DATA,false
Guaman CHPS,7.41083329999999,0.466944399999988,7.451514999999999,0.4398305,OPERATIONAL,false
Akporsorkubi Health Centre,7.41083329999999,0.466944399999988,N/A,N/A,NO DATA,false
Takrabe Clinic,7.41083329999999,0.466944399999988,7.3255,0.5694,OPERATIONAL,false
Kyirahi Clinic,7.41083329999999,0.466944399999988,7.330299999999998,0.46,OPERATIONAL,false
Green Hill Clinic,7.41083329999999,0.466944399999988,7.316430299999999,-2.303271,OPERATIONAL,false
St Anthony Maternity Home,7.41083329999999,0.466944399999988,6.6397793,-1.4979578,OPERATIONAL,false
Gbedemah Maternity Home,7.41083329999999,0.466944399999988,5.7393513,-0.0504611,OPERATIONAL,false
Truth Maternity Home,7.41083329999999,0.466944399999988,N/A,N/A,NO DATA,false
Odumanse Clinic,7.41083329999999,0.466944399999988,5.641818,-0.3303803,OPERATIONAL,false
Dzolu Community Clinic,7.41083329999999,0.466944399999988,7.281299999999999,0.5494,OPERATIONAL,false
Pepesu CHPS,7.52749999999999,0.475833299999976,N/A,N/A,NO DATA,false
EP Church Clinic,5.910702,0.991866999999956,8.4705282,-0.0116586,OPERATIONAL,false
Shime Health Centre,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Keta Health Assistants Training School,5.910702,0.991866999999956,5.9219259,0.9875136,OPERATIONAL,false
Kedze Health Centre,5.910702,0.991866999999956,5.9534626,1.0058489,OPERATIONAL,false
Tsiame Health Centre,5.910702,0.991866999999956,6.000421299999999,0.8585697999999999,OPERATIONAL,false
Dzelukope Health Centre,5.910702,0.991866999999956,5.8900158,0.9872104999999999,NO DATA,false
Sasiame CHPS,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
God's Grace Maternity Home,5.910702,0.991866999999956,9.633691599999999,6.542506400000001,OPERATIONAL,false
St Thomas Clinic,5.910702,0.991866999999956,5.562004,-0.2481855,OPERATIONAL,false
Atorkor CHPS,5.910702,0.991866999999956,5.7769125,0.8223281,OPERATIONAL,false
Fiamafle Clinic,5.910702,0.991866999999956,6.6201751,3.3957967,OPERATIONAL,false
Agbozume Health Centre,5.910702,0.991866999999956,6.0722318,1.0346774,NO DATA,false
Agbozume RCH,5.910702,0.991866999999956,6.0722318,1.0346774,NO DATA,false
Kpoglu CHPS,5.910702,0.991866999999956,6.174165599999999,1.0717842,NO DATA,false
Wudoaba RCH,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Dzigbordi Redemption Clinic,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Ebenezer Clinic,5.910702,0.991866999999956,6.6128253,3.3480159,OPERATIONAL,false
E. K. Clinic,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Elavanyo Clinc,5.910702,0.991866999999956,6.0306662,0.923848,OPERATIONAL,false
Mass Clinic,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Mawuenyega Maternity Home,5.910702,0.991866999999956,6.1174516,1.1801525,OPERATIONAL,false
Atlantic Clinic,5.910702,0.991866999999956,6.4424719,3.4722707,OPERATIONAL,false
St Christopher Maternity Home,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Tublukope CHPS,5.910702,0.991866999999956,N/A,N/A,NO DATA,false
Fesi CHPS,6.990628,0.294879700000024,7.048908,0.314814,NO DATA,false
Dafor CHPS,6.990628,0.294879700000024,6.966997999999999,0.5004624,NO DATA,false
Anfoega RCH,6.990628,0.294879700000024,6.885957599999999,0.2784385,NO DATA,false
Bume CHPS,6.990628,0.294879700000024,6.8664304,0.2646714,OPERATIONAL,false
Torkor Health Centre,6.990628,0.294879700000024,7.002331099999999,0.2706431,OPERATIONAL,false
Sovie RCH,6.990628,0.294879700000024,6.9342453,0.2878326,NO DATA,false
Agbenorxoe Health Centre,6.990628,0.294879700000024,6.993112399999999,0.2900808,OPERATIONAL,false
Tsyome Sabadu Health Centre,6.990628,0.294879700000024,6.884799999999999,0.2678,OPERATIONAL,false
Gbefi CHPS,6.990628,0.294879700000024,6.9986251,0.3818982,NO DATA,false
Dambai Health Centre,7.6981688,0.224466200000051,8.064246299999999,0.1862874,OPERATIONAL,false
Njere CHPS,7.6981688,0.224466200000051,N/A,N/A,NO DATA,false
Anyiremu CHPS,7.6981688,0.224466200000051,N/A,N/A,NO DATA,false
Kparikpari RCH,7.6981688,0.224466200000051,N/A,N/A,NO DATA,false
Zongo Macheri RCH,7.6981688,0.224466200000051,8.2835147,-0.099796,NO DATA,false
Bejamasu Health Centre,7.6981688,0.224466200000051,N/A,N/A,NO DATA,false
Grubi Health Centre,7.6981688,0.224466200000051,8.189666599999999,-0.2303859,OPERATIONAL,false
Chindere RCH,7.6981688,0.224466200000051,8.090172299999999,-0.03732009999999999,NO DATA,false
Tete RCH,7.6981688,0.224466200000051,N/A,N/A,NO DATA,false
Alukpatsa CHPS,8.25378499999999,0.516331199999967,5.773736599999999,-1.9561431,OPERATIONAL,false
Banda Health Centre,8.25378499999999,0.516331199999967,8.363395299999999,-2.1378802,OPERATIONAL,false
Koni Clinic,8.25378499999999,0.516331199999967,8.6199999,0.4175,OPERATIONAL,false
Koe CHPS,8.25378499999999,0.516331199999967,8.504721199999999,0.5839871,OPERATIONAL,false
Kpassa Maternity Home,8.25378499999999,0.516331199999967,8.4896165,0.3042778,NO DATA,false
Azua CHPS,8.25378499999999,0.516331199999967,8.5689875,0.4051719,OPERATIONAL,false
Ofosu CHPS,8.25378499999999,0.516331199999967,8.0904875,0.2888594,OPERATIONAL,false
Odumasi CHPS,8.25378499999999,0.516331199999967,7.2579045,-2.562201,OPERATIONAL,false
Sibi Hill Top CHPS,8.25378499999999,0.516331199999967,8.5916958,0.2376313,OPERATIONAL,false
Salifu CHPS,8.25378499999999,0.516331199999967,8.0872256,0.5460537999999999,OPERATIONAL,false
Woekpoe CHPS,6.15256789999999,0.374835399999938,N/A,N/A,NO DATA,false
Mafi Agoe CHPS,6.15256789999999,0.374835399999938,6.2625338,0.5506019999999999,NO DATA,false
Kpogadzi CHPS,6.15256789999999,0.374835399999938,6.5654848,0.6103151,OPERATIONAL,false
Mafi Agoe CHPS,6.15256789999999,0.374835399999938,6.2625338,0.5506019999999999,NO DATA,false
Fame Clinic,6.15256789999999,0.374835399999938,5.8880024,0.6309621,OPERATIONAL,false
Avedotoe CHPS,6.15256789999999,0.374835399999938,6.3312158,0.2837693,OPERATIONAL,false
Agbate CHPS,6.6210261,0.186964399999965,6.6210261,0.1869644,NO DATA,true
Lave CHPS,6.6210261,0.186964399999965,N/A,N/A,NO DATA,false
Peki RCH,6.6210261,0.186964399999965,6.5006337,0.1981766,NO DATA,false
Tsanakpe Health Centre,6.6210261,0.186964399999965,6.6037,0.1766,OPERATIONAL,false
Abui CHPS,6.6210261,0.186964399999965,N/A,N/A,NO DATA,false
E. P. Clinic,6.6210261,0.186964399999965,6.5987475,0.1703718,OPERATIONAL,false
Salam Maternity Home,6.6210261,0.186964399999965,N/A,N/A,NO DATA,false
Tseyinu CHPS,6.6210261,0.186964399999965,N/A,N/A,NO DATA,false
Akpalale Christian Clinic,6.02520139999999,0.63937020000003,N/A,N/A,NO DATA,false
PPAG,6.02520139999999,0.63937020000003,5.9962718,0.5887572999999999,OPERATIONAL,false
Sokutsime CHPS,6.02520139999999,0.63937020000003,5.9908848,0.5801695,NO DATA,false
Agormor CHPS,6.24924,0.78987,6.260012499999999,0.7963593999999999,OPERATIONAL,false
Akatsi District Health Directorate,6.13877,0.80901,6.1387625,0.8090156,OPERATIONAL,true
Akatsi District Hospital,6.13877,0.80901,6.128279399999999,0.7984833,OPERATIONAL,false
Asafotsi CHPS,6.19757,0.87044,6.1981639,0.8691626000000001,OPERATIONAL,true
Atidzive CHPS,6.12007,0.85112,6.129745199999999,0.7956533,OPERATIONAL,false
Ave Dakpe Health Centre,6.36786,0.85134,6.3679,0.8513,OPERATIONAL,true
Ave Afiadenyigba CHPS,6.33083,0.87924,6.0445875,0.9772969,OPERATIONAL,false
Avenorpedo Health Centre,6.05781,0.85014,6.0011416,0.8244431999999999,OPERATIONAL,false
Avenorpeme Health Centre,6.00101,0.82452,6.0011416,0.8244431999999999,OPERATIONAL,true
Avevi CHPS,6.2667,0.81921,6.2667442,0.8192697999999999,OPERATIONAL,true
Bethel Clinic,6.12139,0.81107,6.1215673,0.8113022999999999,OPERATIONAL,true
Ave Dzalele CHPS,6.41447,0.75754,6.412848599999999,0.759351,OPERATIONAL,true
Dzogadze CHPS,6.1119,0.87213,6.128252,0.7984595000000001,NO DATA,false
Gefia Health Centre,6.15753,0.85427,6.156196599999999,0.8545881999999999,OPERATIONAL,true
Hoggar Clinic,6.12976,0.79553,6.129745199999999,0.7956533,OPERATIONAL,true
Nancy Maternity Home,6.12855,0.79422,N/A,N/A,NO DATA,false
Ave Xevi CHPS,6.13014169999999,0.798715799999968,6.3024579,0.9030533,OPERATIONAL,false
Gornikope CHPS,6.13014169999999,0.798715799999968,N/A,N/A,NO DATA,false
Sremanu CHPS,6.13014169999999,0.798715799999968,6.274372199999999,0.7198797,OPERATIONAL,false
St Peters Maternity Home,6.12747,0.80371,N/A,N/A,NO DATA,false
Wute Health Centre,6.21657,0.72462,6.129745199999999,0.7956533,OPERATIONAL,false
Xavi CHPS,6.13014169999999,0.798715799999968,N/A,N/A,NO DATA,false
Ho School of Hygiene,6.599779,0.471394000000032,6.5998204,0.500006,OPERATIONAL,false
Agona Health Centre,4.88993,-1.96434,4.8903615,-1.9645092,OPERATIONAL,true
Susupapa Clinic,4.87797,-1.91619,4.8780293,-1.9161451,OPERATIONAL,true
Fasin CHPS,4.92707,-1.94305,N/A,N/A,NO DATA,false
Ahanta West District Health Directorate,4.88931,-1.95984,4.849041,-2.027319,NO DATA,false
Apowa Health Centre,4.88824,-1.81206,4.888263999999999,-1.811693,OPERATIONAL,true
Asamasa CHPS,4.85373,-1.8914,4.8537405,-1.8912764,OPERATIONAL,true
Holy Child Clinic,4.86855,-1.85769,N/A,N/A,NO DATA,false
St. Vincent De Paul Clinic,4.89218,-1.8129,4.8921416,-1.8128472,OPERATIONAL,true
Dixcove Hospital.,4.79799,-1.94978,4.7978879,-1.9498328,OPERATIONAL,true
Egyambra CHPS,4.82067,-2.1698,N/A,N/A,NO DATA,false
Princesstown Health Centre,4.79618,-2.13338,4.7962,-2.1334,OPERATIONAL,true
Grel Clinic,4.90419,-2.06618,4.904633899999999,-2.0664587,OPERATIONAL,true
Abura RCH,4.91277,-2.06019,4.9098728,-2.0579416,NO DATA,true
Ewusiejoe CHPS,4.849041,-2.02731900000003,4.897365,-1.9013759,NO DATA,false
Egyam Catholic Health Centre,4.849041,-2.02731900000003,4.887799999999999,-1.8649,OPERATIONAL,false
New Amanful CHPS,4.849041,-2.02731900000003,4.8782197,-1.7904042,NO DATA,false
Kejebil CHPS,4.849041,-2.02731900000003,N/A,N/A,NO DATA,false
Akuba Ewoo Midwife/Maternity,4.849041,-2.02731900000003,N/A,N/A,NO DATA,false
Akwidaa CHPS,4.849041,-2.02731900000003,4.7603464,-2.0340542,NO DATA,false
Nana Hima-Dekyi Hospital,4.849041,-2.02731900000003,4.8058479,-1.9563362,OPERATIONAL,false
Butre CHPS,4.849041,-2.02731900000003,4.8227122,-1.9169076,NO DATA,false
Boinso Health Centre,5.55545,-2.7221,5.5617375,-2.7247031,OPERATIONAL,false
Ama Dansowaa Maternity Home,6.11914,-3.03716,6.118990300000001,-3.0370083,OPERATIONAL,true
Eno Mary Maternity Home,6.11798,-3.02821,10.8777255,-1.9822243,OPERATIONAL,false
Dadieso Health Centre,6.1177,-3.03295,6.1249625,-3.0294219,OPERATIONAL,false
Akontombra Nkwanta Health Centre,5.97557,-2.94089,5.9756,-2.9409,OPERATIONAL,true
Achimfo Health Centre,5.78423,-2.72278,6.1127375,-2.8068906,OPERATIONAL,false
Presby Health Centre,5.80861,-2.83425,6.963870999999999,-1.3919825,OPERATIONAL,false
Enchi Government Hospital,5.82974,-2.82118,5.8300933,-2.8211032,OPERATIONAL,true
Aowin Suaman District Health Directorate,5.82961,-2.82125,6.127879,-3.0263677,OPERATIONAL,false
Amonie Community Clinic,5.71192,-2.79694,5.7119162,-2.7970137,OPERATIONAL,true
